rgi_input_record_id,target_gene,guide_id,accession,local_genome_file,seqid,start,end,strand,sequence_length,overlap_gene,overlap_product,db_amr_confirmed,db_refined_functional_class
mcr1|mcr1_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:2575836-2576849:-|gene=nan|product=methionine_ABC_transporter_ATP-binding_protein|record=254,mcr1,mcr1_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,2575836,2576849,-,1014,,methionine ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:3187671-3188663:-|gene=nan|product=transketolase_family_protein|record=255,mcr1,mcr1_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,3187671,3188663,-,993,,transketolase family protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:3529403-3530200:+|gene=nan|product=ABC_transporter_ATP-binding_protein|record=256,mcr1,mcr1_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,3529403,3530200,+,798,,ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:4786292-4786990:+|gene=cpxR|product=envelope_stress_response_regulator_transcription_factor_CpxR|record=257,mcr1,mcr1_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,4786292,4786990,+,699,cpxR,envelope stress response regulator transcription factor CpxR,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:704077-705462:-|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=258,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,704077,705462,-,1386,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:3364698-3366065:+|gene=ghxQ|product=guanine/hypoxanthine_transporter_GhxQ|record=259,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,3364698,3366065,+,1368,ghxQ,guanine/hypoxanthine transporter GhxQ,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:3428594-3429748:+|gene=metK|product=methionine_adenosyltransferase|record=260,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,3428594,3429748,+,1155,metK,methionine adenosyltransferase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:3830293-3831660:+|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=261,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,3830293,3831660,+,1368,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:3941775-3942956:+|gene=tsgA|product=MFS_transporter_TsgA|record=262,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,3941775,3942956,+,1182,tsgA,MFS transporter TsgA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:4582024-4584810:+|gene=polA|product=DNA_polymerase_I|record=263,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,4582024,4584810,+,2787,polA,DNA polymerase I,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:4889164-4890513:+|gene=ghxP|product=guanine/hypoxanthine_transporter_GhxP|record=264,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,4889164,4890513,+,1350,ghxP,guanine/hypoxanthine transporter GhxP,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:5137718-5138674:-|gene=fecD|product=Fe(3+)_dicitrate_ABC_transporter_permease_subunit_FecD|record=265,mcr1,mcr1_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,5137718,5138674,-,957,fecD,Fe(3+) dicitrate ABC transporter permease subunit FecD,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:166315-169101:+|gene=polA|product=DNA_polymerase_I|record=266,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,166315,169101,+,2787,polA,DNA polymerase I,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:1467911-1469296:-|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=267,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,1467911,1469296,-,1386,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:1503489-1505027:-|gene=lnt|product=apolipoprotein_N-acyltransferase|record=268,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,1503489,1505027,-,1539,lnt,apolipoprotein N-acyltransferase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:3952571-3953938:+|gene=ghxQ|product=guanine/hypoxanthine_transporter_GhxQ|record=269,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,3952571,3953938,+,1368,ghxQ,guanine/hypoxanthine transporter GhxQ,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:4023936-4025090:+|gene=metK|product=methionine_adenosyltransferase|record=270,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,4023936,4025090,+,1155,metK,methionine adenosyltransferase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:4326505-4327872:+|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=271,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,4326505,4327872,+,1368,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:4428933-4430114:+|gene=tsgA|product=MFS_transporter_TsgA|record=272,mcr1,mcr1_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,4428933,4430114,+,1182,tsgA,MFS transporter TsgA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:171788-174574:+|gene=polA|product=DNA_polymerase_I|record=273,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,171788,174574,+,2787,polA,DNA polymerase I,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:660641-661597:-|gene=fecD|product=Fe(3+)_dicitrate_ABC_transporter_permease_subunit_FecD|record=274,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,660641,661597,-,957,fecD,Fe(3+) dicitrate ABC transporter permease subunit FecD,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:1437452-1438837:-|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=275,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,1437452,1438837,-,1386,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:3935666-3937033:+|gene=ghxQ|product=guanine/hypoxanthine_transporter_GhxQ|record=276,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,3935666,3937033,+,1368,ghxQ,guanine/hypoxanthine transporter GhxQ,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:4006957-4008111:+|gene=metK|product=methionine_adenosyltransferase|record=277,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,4006957,4008111,+,1155,metK,methionine adenosyltransferase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:4387012-4388379:+|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=278,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,4387012,4388379,+,1368,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:4489446-4490627:+|gene=tsgA|product=MFS_transporter_TsgA|record=279,mcr1,mcr1_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,4489446,4490627,+,1182,tsgA,MFS transporter TsgA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010574.1:30864-32615:+|gene=arsA|product=arsenite_efflux_transporter_ATPase_subunit_ArsA|record=280,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010574.1,30864,32615,+,1752,arsA,arsenite efflux transporter ATPase subunit ArsA,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:1127824-1129896:-|gene=flhA|product=formate_hydrogenlyase_transcriptional_activator_FlhA|record=281,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1127824,1129896,-,2073,flhA,formate hydrogenlyase transcriptional activator FlhA,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:1150432-1151565:-|gene=norW|product=NADH:flavorubredoxin_reductase_NorW|record=282,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1150432,1151565,-,1134,norW,NADH:flavorubredoxin reductase NorW,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:1329467-1334416:+|gene=nan|product=alpha-2-macroglobulin_family_protein|record=283,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1329467,1334416,+,4950,,alpha-2-macroglobulin family protein,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:1697522-1698760:-|gene=nan|product=MdtA/MuxA_family_multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit|record=284,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1697522,1698760,-,1239,,MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:2184169-2185164:+|gene=nan|product=ABC_transporter_permease_subunit|record=285,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,2184169,2185164,+,996,,ABC transporter permease subunit,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:2690267-2691841:-|gene=urtB|product=urea_ABC_transporter_permease_subunit_UrtB|record=286,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,2690267,2691841,-,1575,urtB,urea ABC transporter permease subunit UrtB,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:3584610-3585602:-|gene=nan|product=transketolase_family_protein|record=287,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3584610,3585602,-,993,,transketolase family protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:3919098-3919895:+|gene=nan|product=ABC_transporter_ATP-binding_protein|record=288,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3919098,3919895,+,798,,ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:4182137-4183357:-|gene=sbmA|product=peptide_antibiotic_transporter_SbmA|record=289,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4182137,4183357,-,1221,sbmA,peptide antibiotic transporter SbmA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:4927937-4929457:+|gene=nan|product=sugar_ABC_transporter_ATP-binding_protein|record=290,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4927937,4929457,+,1521,,sugar ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:5231033-5231731:+|gene=cpxR|product=envelope_stress_response_regulator_transcription_factor_CpxR|record=291,mcr1,mcr1_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,5231033,5231731,+,699,cpxR,envelope stress response regulator transcription factor CpxR,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:715500-716885:-|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=292,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,715500,716885,-,1386,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:3089164-3090531:+|gene=ghxQ|product=guanine/hypoxanthine_transporter_GhxQ|record=293,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3089164,3090531,+,1368,ghxQ,guanine/hypoxanthine transporter GhxQ,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:3148748-3149902:+|gene=metK|product=methionine_adenosyltransferase|record=294,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3148748,3149902,+,1155,metK,methionine adenosyltransferase,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:3420494-3421861:+|gene=dcuC|product=anaerobic_C4-dicarboxylate_transporter_DcuC|record=295,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3420494,3421861,+,1368,dcuC,anaerobic C4-dicarboxylate transporter DcuC,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:3532969-3534150:+|gene=tsgA|product=MFS_transporter_TsgA|record=296,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,3532969,3534150,+,1182,tsgA,MFS transporter TsgA,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:4093636-4096422:+|gene=polA|product=DNA_polymerase_I|record=297,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,4093636,4096422,+,2787,polA,DNA polymerase I,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:4628890-4629846:-|gene=fecD|product=Fe(3+)_dicitrate_ABC_transporter_permease_subunit_FecD|record=298,mcr1,mcr1_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,4628890,4629846,-,957,fecD,Fe(3+) dicitrate ABC transporter permease subunit FecD,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010393.1:46550-48301:+|gene=arsA|product=arsenite_efflux_transporter_ATPase_subunit_ArsA|record=299,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010393.1,46550,48301,+,1752,arsA,arsenite efflux transporter ATPase subunit ArsA,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010393.1:184454-185410:-|gene=fecD|product=Fe(3+)_dicitrate_ABC_transporter_permease_subunit_FecD|record=300,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010393.1,184454,185410,-,957,fecD,Fe(3+) dicitrate ABC transporter permease subunit FecD,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:1127789-1129861:-|gene=flhA|product=formate_hydrogenlyase_transcriptional_activator_FlhA|record=301,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1127789,1129861,-,2073,flhA,formate hydrogenlyase transcriptional activator FlhA,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:1150398-1151531:-|gene=norW|product=NADH:flavorubredoxin_reductase_NorW|record=302,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1150398,1151531,-,1134,norW,NADH:flavorubredoxin reductase NorW,False,DB_refined_essential_like
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:1329302-1334251:+|gene=nan|product=alpha-2-macroglobulin_family_protein|record=303,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1329302,1334251,+,4950,,alpha-2-macroglobulin family protein,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:1696307-1697545:-|gene=nan|product=MdtA/MuxA_family_multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit|record=304,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,1696307,1697545,-,1239,,MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:2182247-2183242:+|gene=nan|product=ABC_transporter_permease|record=305,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2182247,2183242,+,996,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:2682784-2684358:-|gene=urtB|product=urea_ABC_transporter_permease_subunit_UrtB|record=306,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2682784,2684358,-,1575,urtB,urea ABC transporter permease subunit UrtB,True,DB_refined_AMR_or_resistance_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:2881778-2882791:-|gene=nan|product=methionine_ABC_transporter_ATP-binding_protein|record=307,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,2881778,2882791,-,1014,,methionine ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:3562275-3563267:-|gene=nan|product=transketolase_family_protein|record=308,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3562275,3563267,-,993,,transketolase family protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:3897959-3898756:+|gene=nan|product=ABC_transporter_ATP-binding_protein|record=309,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,3897959,3898756,+,798,,ABC transporter ATP-binding protein,False,DB_refined_mobile_or_plasmid_related
mcr1|mcr1_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:4161000-4162220:-|gene=sbmA|product=peptide_antibiotic_transporter_SbmA|record=310,mcr1,mcr1_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4161000,4162220,-,1221,sbmA,peptide antibiotic transporter SbmA,False,DB_refined_mobile_or_plasmid_related
